PRODUCER,DISTILLER,NAME,AGE,PRICE
Oban,Oban,21 Year Old,21,$410.00
Oban,Oban,Distillers Edition,,$115.00
Octomore,Octomore,6.1 5 Year Old Scottish Barley,5,$160.00
Octomore,Octomore,Batch 7.1,,$165.00
Old Pulteney,Old Pulteney,12 Year Old,12,$49.95
Old Pulteney,Old Pulteney,21 Year Old,21,$165.00
Gordon and MacPhail,Old Pulteney,21 Year Old,21,$185.00
Old Pulteney,Old Pulteney,35 Year Old,35,$750.00
Blackadder,Peat Reek,Raw Cask,,$135.00
Pittyvaich,Pittyvaich,Aged 25 Years Limited Release,25,$450.00
Port Charlotte,Port Charlotte,Islay Barley Heavily Peated,,$67.85
Port Charlotte,Port Charlotte,Scottish Barley Heavily Peated,,$62.50
Gordon and MacPhail,Port Ellen,34 Years Old,34,$1980
Port Ellen,Port Ellen,35 Year Old 14th Release,35,$4000
Gordon and MacPhail,Rosebank,1990,,$855.00
Royal Brackla,Royal Brackla,Aged 12 Years,12,$61.50
Royal Brackla,Royal Brackla,Aged 16 Years,16,$122.50
Royal Brackla,Royal Brackla,Aged 21 Years,21,$240.00
Cadenhead's,Royal Lochnagar ,19 Years Old,19,$150.00
Gordon and MacPhail,Scapa,10 Years Old,10,$79.99
Ian Macleod Distillers,Smokehead,,,$59.99
Speyburn,Speyburn,10 Year Old,10,$23.50
Speyburn,Speyburn,Bradan Orach,,$25.50
Speyburn,Speyburn,Clan Cask,,$385.00
The Creative Whisky Co.,Speyside,10 Year Old,10,$125.00
Speyside,Speyside,12 Year Old,12,$45.00
Springbank,Springbank,10 Year Old,10,$63.00
Springbank,Springbank,15 Year Old,15,$115.00
Springbank,Springbank,18 Year Old,18,$205.00
The Maltman,Springbank,19 Years Old Rum Finish,19,$280.00
Springbank,Springbank,25 Year Old,25,$785.00
Springbank,Springbank,Green 12 Year Old,12,$110.00
Springbank,Springbank,Green Aged 13 Years,13,$135.00
Springbank,Springbank,Refill Sherry 18 Years Old,18,$200.00
Springbank,Springbank,Rum Cask 20 Years Old,20,$299.00
Gordon and MacPhail,St. Magdalene,31 Year Old Rare Old,31,$890.00
Gordon and MacPhail,Strathisla,1957,,$1300
Gordon and MacPhail,Strathisla,49 Year Old 1965,49,$1090
Strathmill,Strathmill,18 year old Malt Trust,18,$150.00
Classic Cask,Strathmill,20 Year Old,20,$160.00
Blackadder,Strathmill,23 Year Old 1989 Vintage Raw Cask,23,$255.00
Talisker,Talisker,10 Year Old,10,$55.00
Talisker,Talisker,18 Year Old,18,$180.00
Talisker,Talisker,1985 Vintage Maritime Edition,,$600.00
Talisker,Talisker,25 Year Old,25,$599.00
Talisker,Talisker,30 Year Old,30,$850.00
Talisker,Talisker,Distillers Edition,,$93.00
Talisker,Talisker,Storm,,$80.00
Tamdhu,Tamdhu,10 Year Old,10,$63.00
Duncan Taylor,Tamdhu,1969 Vintage,,$1928
AD Rattray,Tamdhu,24 Year Old Cask Collection,24,$150.00
Tamdhu,Tamdhu,Batch Strength,,$93.00
Cadenhead's,Tamnavulin,22 Year Old,22,$165.00
Blackadder,Teaninich,18 Year Old,18,$199.00
The Glenrothes,The Glenrothes,1992,,$235.00
Tobermory,Tobermory,10 Year Old Un-chill Filtered,10,$68.50
Hart Brothers,Tobermory,13 Year Old,13,$72.00
Blackadder,Tobermory,15 Year Old 1995 Vintage Raw Cask,15,$160.00
Tobermory,Tobermory,15 Years Old,15,$165.00
Chieftian's,Tobermory,18 Year Old,18,$115.00
Alexander Murray and Co.,Tobermory,19 Year Old,19,$100.00
Blackadder,Tobermory,20 Years Old,20,$235.00
The Creative Whisky Co.,Tomatin,10 Year Old,10,$97.00
Tomatin,Tomatin,12 Year Old,12,$35.00
Tomatin,Tomatin,12 Year Old French Oak,12,$77.50
Tomatin,Tomatin,14 Year Old,14,$95.00
Classic Cask,Tomatin,16 Year Old 1994 Vintage,16,$99.50
Tomintoul,Tomintoul,12 Year Old,12,$89.99
Tomintoul,Tomintoul,16 Year Old,16,$75.00
Tomintoul,Tomintoul,Peaty Tang,,$45.00
Gordon and MacPhail,Tormore,15 Year Old Connoisseurs Choice,15,$88.00
Duncan Taylor,Tormore,24 Year Old,24,$220.00
Duncan Taylor,Tormore,7 Year Old The Octave Cask,7,$110.00
Cadenhead's,Tullibardine,21 Year Old,21,$175.00
Tullibardine,Tullibardine,225 Sauturnes Finish,,$69.99
Tullibardine,Tullibardine,228 Burgundy Finish,,$69.99
Tullibardine,Tullibardine,25 Year Old,25,$310.00
Tullibardine,Tullibardine,500 Sherry Finish,,$69.99
